,Afghanistan,Albania,Algeria,Angola,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahrain,Bangladesh,Belgium,Benin,Bhutan,Bolivia,Bosnia-Herzegovina,Botswana,Brazil,Burkina Faso,Burundi,Cambodia (Kampuchea),Cameroon,Canada,Central African Republic,Chad,China,Colombia,Comoros,Congo,Croatia,Djibouti,DR Congo (Zaire),Ecuador,Egypt,El Salvador,Eritrea,Ethiopia,France,Gambia,Georgia,Germany,Ghana,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,India,Indonesia,Iran,Iraq,Israel,Ivory Coast,Jamaica,Jordan,Kenya,Kingdom of eSwatini (Swaziland),Kuwait,Kyrgyzstan,Laos,Lebanon,Lesotho,Liberia,Libya,"Macedonia, FYR",Madagascar (Malagasy),Malaysia,Mali,Mauritania,Mexico,Moldova,Morocco,Mozambique,Myanmar (Burma),Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Pakistan,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Romania,Russia (Soviet Union),Rwanda,Saudi Arabia,Senegal,Serbia (Yugoslavia),Sierra Leone,Solomon Islands,Somalia,South Africa,South Sudan,Spain,Sri Lanka,Sudan,Sweden,Syria,Tajikistan,Tanzania,Thailand,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States of America,Uzbekistan,Venezuela,Yemen (North Yemen),Zambia,Zimbabwe (Rhodesia)
2005-04-30,124.83333333333333,0,21.0,9.13793103448276,0,0.0,0,0,0.6629834254143643,0,4.0,0,0,0,0.0,0.0,0,1.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,85.91823380381378,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,173.0,16.0,0.0,169.0,4.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.323076923076922,0.0,0.0,0.0,156.00000000000003,0.0,185.0,0,0.0,0.0,137.33333333333331,0.0,0.0,0.0,0,0.0,38.0,0.0,56.0,0.0,23.0,1.0,0.0,0.0,0,59.0,0.0,0.0,0,13.5,70.39352027283056,0,0.0,0.0,0.0,22.0,429.1282051282051,0.0,0.0,51.0,119.43333333333335,0.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0
2005-05-31,152.0,0,18.0,0.0,0,0.0,0,0,2.685082872928176,0,6.0,0,0,0,0.0,0.0,0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,202.0,0.0,4.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,21.831600217963857,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.59090909090912,7.0,0.0,679.1666666666666,6.0,67.83333333333334,0.0,0.0,4.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.033846153846145,0.0,0.0,1.0,2.0,0.0,183.0,0,0.0,0.0,0.0,3.0,0.0,0.0,0,0.0,33.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0,21.0,0.0,0.0,0,2.0,17.618131868131876,0,0.0,0.0,0.0,30.0,9.394871794871792,0.0,0.0,42.0,98.0533333333334,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
2005-06-30,323.5,0,18.0,0.0,0,0.0,0,0,2.662983425414363,0,2.0,0,0,0,0.0,0.0,0,3.0,0.0,43.28571428571428,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.15961311415857,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,4.0,1.0714285714285712,338.0,11.0,17.0,0.0,0.0,5.161290322580645,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,17.323076923076922,0.0,0.0,0.0,27.0,0.0,199.0,0,0.0,0.0,8.732394366197186,0.0,0.0,0.0,0,0.0,47.83333333333335,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0,111.0,0.0,0.0,0,6.0,5.565934065934064,0,0.0,0.0,0.0,54.0,0.10256410256410256,0.0,0.0,42.0,79.13333333333341,0.0,0,0.0,0,0.0,12.0,0.0,0.0,0.0
2005-07-31,235.5,0,14.0,0.0,0,0.0,0,0,2.022099447513812,0,3.0,0,0,0,0.0,0.0,0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,69.0,0.0,88.0,0.0,0.0,14.129120879120885,0,16.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.77777777777771,8.0,35.333333333333336,341.2,31.0,1.0,0.0,0.0,81.40000000000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.90051282051282,0.0,0.0,0.0,52.00952380952383,0.0,64.0,0,0.0,0.0,13.556807511737093,55.0,0.0,0.0,0,0.0,11.0,0.0,72.0,0.0,0.0,67.5,0.0,0.0,0,60.0,0.0,0.0,0,6.0,17.61813186813187,0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,46.0,70.56666666666668,0.0,0,52.0,0,0.0,1.0,0.0,0.0,0.0
2005-08-31,299.19999999999993,0,32.0,4.0,0,0.0,0,0,1.0,0,5.0,0,0,0,0.0,0.0,0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.195787545787546,0,0.0,0.0,0,0.0,36.0,0.0,0.0,0.0,31.0,0.0,117.08333333333331,6.0,20.0,101.0,7.0,2.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.007179487179473,0.0,0.0,0.0,2.0,0.0,173.0,0,0.0,0.0,9.523474178403756,9.0,0.0,0.0,0,0.0,21.0,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0,67.0,0.0,0.0,0,6.5,241.29995004995035,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,20.0,57.8,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
2005-09-30,203.0,0,23.0,1.0,0,0.0,0,0,1.0,0,4.0,0,0,0,0.0,0.0,0,7.0,0.0,34.0,0.0,0.0,0.0,0.0,110.0,0.0,107.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.127106227106227,0,0.0,0.0,0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,219.64705882352942,1.0,0.0,679.4827586206895,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923076923076924,0.0,0.0,24.0,23.54793388429754,0.0,34.0,0,0.0,0.0,18.058868226041458,73.0,0.0,0.0,0,0.0,20.0,0.0,52.0,0.0,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,8.0,276.23260073260076,0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,41.0,101.33333333333334,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
2005-10-31,267.0,0,33.0,0.0,0,0.0,0,0,2.0,0,11.0,0,0,0,0.0,0.0,0,2.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,2.0,245.0,0.0,9.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,3.12912087912088,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.88235294117646,21.0,0.0,356.4,34.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.153846153846155,0.0,0.0,0.0,0.25619834710743805,0.0,18.0,0,0.0,0.0,9.023474178403758,6.0,0.0,0.0,0,0.0,23.0,0.0,177.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,6.5,163.1236263736264,0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,24.0,55.666666666666664,0.0,0,1.0,0,0.0,1.0,0.0,0.0,0.0
2005-11-30,76.30769230769228,0,1.0,1.0,0,0.0,0,0,0.0,0,1.0,0,0,0,0.0,0.0,0,0.0,0.0,57.739130434782616,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,77.3018188707843,0,0.0,0.0,0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,97.57142857142858,0.0,0.0,325.25,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923076923076924,0.0,0.0,0.0,27.747933884297545,0.0,19.0,0,0.0,0.0,8.732394366197186,19.0,0.0,0.0,0,0.0,89.85714285714283,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.5,205.2589996210686,0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,9.0,41.0,0.0,0,0.0,0,0.0,2.0,0.0,0.0,0.0
2005-12-31,86.92307692307692,0,16.0,0.0,0,0.0,0,0,1.0,0,13.0,0,0,0,0.0,0.0,0,0.0,0.0,35.0,0.0,0.0,0.0,9.0,164.5,10.0,118.0,0.0,0.0,0.0,0.0,6.5,0.0,36.0,0.0,0.0,2.129120879120879,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.71428571428571,0.0,0.0,88.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.153846153846155,0.0,0.0,0.0,25.256198347107457,0.0,36.0,0,0.0,0.0,16.023474178403738,6.0,0.0,0.0,0,0.0,20.285714285714285,0.0,21.0,0.0,7.0,0.0,0.0,0.0,0,21.0,0.0,0.0,0,67.5,123.12362637362641,0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,6.0,68.0,0.0,0,0.0,0,0.0,2.0,0.0,0.0,0.0
2006-01-31,58.0,0,7.166666666666669,0.0,0,0.0,0,0,0.0,0,4.0,0,0,0,0.0,0.0,0,0.0,0.0,73.63333333333335,0.0,0.0,0.0,67.7,15.0,0.0,28.0,0.0,0.0,0.0,0.0,25.50555555555555,0.0,1.0,0.0,0.0,6.300258564964449,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.7265625,1.0,466.1851851851854,31.196581196581207,7.03333333333333,0.0,0.0,60.5961538461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.33834211540099,0.0,0.0,0.0,48.71884057971012,0.0,189.0,0,0.0,0.0,0.851648351648352,49.0,0.0,0.0,0,0.0,64.5367231638418,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0,82.0,0.0,0.0,0,45.92097264437694,60.0,0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,2.0,61.82698412698413,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2006-02-28,112.5,0,4.0,0.0,0,0.0,0,0,0.0,0,3.0,0,0,0,0.0,0.0,0,6.0,0.0,23.0,0.0,0.0,0.0,45.866666666666724,14.759259259259265,0.0,122.0,0.0,0.0,0.0,0.0,13.488888888888884,0.0,0.0,0.0,0.0,158.78733031674213,0,0.0,0.0,0,0.0,0.0,1.0370370370370363,0.0,0.0,0.0,0.0,222.0,0.65625,9.346153846153845,216.29629629629636,41.145299145299134,2.0740740740740726,0.0,0.0,5.538461538461537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.15164038575803,0.0,0.0,0.0,24.64927536231884,0.0,106.0,0,0.0,0.0,174.76923076923077,10.0,0.0,0.0,0,1.0,50.37994350282489,0.0,31.0,0.0,11.0,0.0,0.0,0.0,0,43.704225352112694,0.0,0.0,0,7.6382978723404245,45.57407407407409,0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,8.0,46.748148148148104,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
2006-03-31,194.66666666666666,0,14.0,0.0,0,1.0,0,0,1.0,0,5.0,0,0,0,0.0,0.0,0,16.0,0.0,16.0,0.0,0.0,0.0,5.0,322.10000000000025,0.0,53.0,0.0,0.0,0.0,0.0,14.50555555555555,0.0,0.0,0.0,0.0,8.915643180349061,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,6.7265625,25.0,345.1851851851853,39.1965811965812,0.0,0.0,0.0,0.5961538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.03076635782517,0.0,0.0,0.0,118.98550724637677,0.0,137.0,0,0.0,0.0,0.851648351648352,72.0,0.0,0.0,0,3.0,38.5367231638418,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0,114.80281690140842,0.0,0.0,0,16.92097264437691,113.92307692307686,0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,32.0,44.77142857142857,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
2006-04-30,216.50000000000003,0,52.0,0.0,0,0.0,0,0,1.0,0,11.0,0,0,0,0.0,0.0,0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,723.3333333333334,0.0,90.0,0.0,0.0,0.0,0.0,20.41666666666666,0.0,1.0,0.0,0.0,81.66774402068522,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,4.703125,4.0,523.8264073091657,56.51282051282049,0.0,0.0,0.0,24.318302387267885,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.59429002370179,0.0,0.0,0.0,48.497951024487776,0.0,96.0,0,0.0,0.0,34.157509157509125,14.0,0.0,0.0,0,0.0,50.067796610169516,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0,8.64788732394366,0.0,0.0,0,126.32674772036475,150.30769230769232,0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,51.0,38.27678571428574,0.0,0,0.0,0,0.0,2.0,0.0,0.0,0.0
2006-05-31,644.5,0,42.0,0.0,0,1.0,0,0,0.0,0,4.0,0,0,0,0.0,0.0,0,0.0,0.0,18.0,0.0,0.0,0.0,10.66190476190476,30.166666666666664,0.0,30.0,0.0,0.0,0.0,0.0,33.505555555555546,0.0,0.0,0.0,0.0,72.64101563281892,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.71428571428572,0.2109375,7.0,463.39947089947105,56.19658119658118,0.0,0.0,0.0,24.346153846153854,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.79155067155066,0.0,0.0,0.0,32.05217391304344,0.0,7.0,0,0.0,0.0,5.8516483516483495,22.0,0.0,0.0,0,0.0,37.87005649717514,0.0,35.0,0.0,0.0,3.4285714285714284,0.0,0.0,0,283.0,0.0,0.0,0,75.92097264437687,149.23333333333318,0,0.0,6.0,0.0,39.0,0.0,0.0,0.0,9.0,34.75208333333336,0.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0
2006-06-30,743.0,0,49.0,0.0,0,0.0,0,0,0.0,0,7.0,0,0,0,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,42.77356321839076,0.0,35.0,0.0,0.0,0.0,0.0,29.16666666666666,0.0,0.0,0.0,0.0,56.42064492884163,0,0.0,0.0,0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,205.33333333333331,0.0,0.0,474.35642135642155,70.51282051282048,0.0,0.0,0.0,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.553113553113526,0.0,0.0,0.0,7.799100449775112,0.0,4.0,0,0.0,0.0,0.8241758241758245,23.0,0.0,0.0,0,0.0,53.729982466393935,0.0,11.0,0.0,0.0,140.66666666666669,0.0,0.0,0,52.0,0.0,0.0,0,151.82674772036478,15.099999999999998,0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,33.0,31.437499999999993,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
2006-07-31,644.0,0,12.0,0.0,0,0.0,0,0,1.0,0,2.0,0,0,0,0.0,0.0,0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,20.0,0.0,61.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,10.815618807422084,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,383.0,0.0,0.0,471.1851851851854,123.19658119658115,1.0,0.0,0.0,23.596153846153868,0.0,0.0,6.0,0.0,435.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.56043956043955,0.0,0.0,0.0,19.718840579710147,0.0,4.0,0,0.0,0.0,18.910471881060126,48.0,0.0,0.0,0,0.0,41.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0,100.0,0.0,0.0,0,91.92097264437693,378.57142857142844,0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,40.0,36.78541666666669,0.0,0,0.0,0,0.0,9.0,0.0,0.0,0.0
2006-08-31,548.0,0,5.0,3.0,0,0.0,0,0,2.0,0,17.0,0,0,0,0.0,0.0,0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,21.198347107438,0.0,0.0,0.0,0.0,7.815618807422084,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,14.0,402.6851851851854,75.72649572649568,1.0,0.0,0.0,21.59615384615385,0.0,0.0,0.0,0.0,339.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.56043956043957,0.0,0.0,0.0,9.718840579710143,0.0,8.0,0,0.0,0.0,2.0281189398836434,105.0,0.0,0.0,0,0.0,43.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1110.1114488348526,225.18181818181822,0,0.0,2.0,0.0,48.0,0.0,0.0,0.0,14.0,39.55208333333337,0.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0
2006-09-30,1214.5,0,15.0,0.0,0,0.0,0,0,0.0,0,14.0,0,0,0,0.0,0.0,0,0.0,0.0,6.0,0.0,0.0,0.0,5.743801652892564,214.8930817610061,0.0,21.0,0.0,0.0,0.0,0.0,13.933884297520649,0.0,0.0,0.0,0.0,7.344019616746886,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,457.7962962962965,19.0,0.0,0.0,0.0,9.176923076923085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.21978021978023,0.0,0.0,0.0,32.695652173913025,0.0,7.0,0,0.0,0.0,7.824175824175821,0.0,0.0,0.0,0,0.0,22.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0,109.75531914893608,214.0,0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,20.0,4.471982758620689,0.0,0,0.0,0,0.0,2.0,0.0,0.0,0.0
2006-10-31,579.0,0,25.0,0.0,0,0.0,0,0,0.0,0,16.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,28.768595041322317,189.72348008385737,0.0,8.0,0.0,0.0,0.0,0.0,17.198347107438007,0.0,0.0,0.0,0.0,89.58882027063841,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,208.5,54.0,0.0,0.0,0.0,19.596153846153868,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.56043956043957,0.0,0.0,0.0,56.71884057971011,0.0,5.0,0,0.0,0.0,20.85164835164836,87.0,0.0,0.0,0,0.0,8.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0,54.0,0.0,0.0,0,351.92097264437706,612.6666666666667,0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,10.0,1.1458333333333333,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2006-11-30,430.0,0,67.0,0.0,0,0.0,0,0,0.0,0,6.0,0,0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,44.39062704971795,280.8321405335065,0.0,79.0,0.0,0.0,0.0,0.0,206.16836705614134,0.0,0.0,0.0,0.0,7.344019616746886,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,0.0,367.0,76.0,0.0,0.0,0.0,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.219780219780226,0.0,0.0,0.0,25.195652173913043,0.0,2.0,0,0.0,0.0,0.8241758241758245,0.0,0.0,0.0,0,0.0,26.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0,34.0,0.0,0.0,0,125.44984802431603,232.00689655172417,0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,19.0,5.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2006-12-31,281.19999999999993,0,9.0,0.0,0,0.0,0,0,0.0,0,7.0,0,0,0,0.0,0.0,0,0.0,0.0,5.0,0.0,0.0,0.0,24.05577452850181,350.70125786163567,0.0,23.0,0.0,0.0,0.0,0.0,45.033333333333296,0.0,0.0,0.0,0.0,7.588820270638449,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,1.0,277.5,15.0,0.0,0.0,0.0,29.59615384615386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.56043956043957,0.0,0.0,0.0,39.278260869565216,0.0,1.0,0,0.0,0.0,0.851648351648352,4.0,0.0,0.0,0,7.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,501.5,0.0,0.0,0,186.5,110.5,0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,14.0,7.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2007-01-31,346.83333333333337,0,28.0,2.129120879120879,0,0.0,0,0,0.0,0,4.0,0,0,0,0.0,0.0,0,3.0,0.0,1.0,0.0,0.0,0.0,11.596153846153857,11.446327683615817,0.0,19.0,0.0,0.0,0.0,0.0,126.6050420168067,0.0,0.0,0.0,0.0,38.12912087912088,0,0.0,0.0,0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,200.25,0.0,0.0,527.6862068965517,46.0,0.0,0.0,0.0,12.459157509157523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.31131370841074,0.0,0.0,0.0,62.824436376675195,0.0,1.0,0,0.0,0.0,2.0,17.0,0.0,0.0,0,2.0,50.17032967032966,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0,118.54999999999997,0.0,0.0,0,113.0,224.16666666666654,0,0.0,0.0,3.0,60.38750000000003,0.0,0.0,0.0,7.0,13.0,0.0,0,0.0,0,0.0,1.0,0.0,0.0,0.0
2007-02-28,179.66666666666669,0,15.0,1.9230769230769227,0,0.0,0,0,1.0,0,0.0,0,0,0,0.0,0.0,0,5.0,0.0,2.0,0.0,0.0,0.0,58.5384615384615,89.61016949152534,0.0,12.0,0.0,0.0,0.0,0.0,124.35294117647076,0.0,0.0,0.0,0.0,56.058241758241735,0,0.0,0.0,0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,192.0,0.0,58.0,279.2068965517243,32.0,2.0,0.0,0.0,0.38461538461538475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.09965589855183,0.0,0.0,0.0,192.55799657292206,0.0,2.0,0,0.0,19.592592592592574,2.6666666666666665,10.0,0.0,0.0,0,0.0,24.653846153846153,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0,87.5,0.0,0.0,0,68.0,59.148148148148145,0,0.0,0.0,0.0,50.35000000000002,0.0,0.0,0.0,0.0,9.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
2007-03-31,393.0,0,52.0,2.129120879120879,0,0.0,0,0,1.0,0,0.0,0,0,0,0.0,0.0,0,5.0,0.0,1.0,0.0,0.0,0.0,26.396153846153855,297.5367231638418,0.0,47.0,0.0,0.0,0.0,0.0,55.10504201680671,0.0,0.0,0.0,0.0,5.129120879120875,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.23333333333318,0.0,21.0,733.2297966401417,12.0,0.0,0.0,0.0,3.4924908424908443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.93288233586168,0.0,0.0,0.0,26.617303791112942,0.0,27.0,0,0.0,5.0,8.666666666666666,230.0,0.0,0.0,0,3.0,63.17032967032963,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0,528.5,0.0,0.0,0,229.0,89.0,0,0.0,0.0,0.0,85.27500000000003,0.0,0.0,0.0,8.0,100.89999999999999,0.0,0,0.0,0,0.0,3.0,0.0,0.0,0.0
2007-04-30,701.0000000000001,0,59.0,2.0604395604395602,0,0.0,0,0,0.0,0,0.0,0,0,0,0.0,0.0,0,14.0,0.0,1.0,0.0,0.0,0.0,39.07692307692307,0.0,0.0,22.0,0.0,0.0,0.0,0.0,11.52100840336134,0.0,0.0,0.0,0.0,129.703159866953,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,418.12643678160936,13.0,0.0,0.0,0.0,15.446570670708603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.4303035887846,0.0,0.0,0.0,117.07526237732546,0.0,0.0,0,0.0,1.0,6.164835164835164,151.0,0.0,0.0,0,0.0,58.16483516483514,0.0,28.0,0.0,2.0,0.0,0.0,0.0,0,649.1666666666667,0.0,0.0,0,162.0,66.48275862068971,0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,75.0,30.4,0.0,0,0.0,0,0.0,3.068965517241379,0.0,0.0,0.0
2007-05-31,599.5,0,38.0,2.129120879120879,0,0.0,0,0,0.0,0,2.0,0,0,0,0.0,0.0,0,1.0,0.0,5.0,0.0,0.0,0.0,5.596153846153846,0.0,0.0,47.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,6.614195505986555,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,12.0,353.56422108094887,82.0,0.0,0.0,0.0,17.892490842490833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,148.31131370841075,0.0,0.0,0.0,50.10897158643759,0.0,0.0,0,0.0,0.0,1.6949198342640972,19.0,0.0,0.0,0,0.0,27.1703296703297,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0,41.0,0.0,0.0,0,129.0,64.0,0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,43.0,3.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0
